id;graphic_design;top_1_section;top_2_section;top_3_section
48914;A;1;3;2
90015;A;3;1;2
67798;A;1;2;3
60862;B;4;3;5
1957;B;4;3;5
94390;B;4;5;3
12088;B;4;3;5
88620;B;3;5;4
1475;B;4;5;3
101153;B;4;3;5
112466;B;3;5;4
40368;A;3;2;1
12152;A;3;1;2
70872;B;3;4;5
77118;A;1;3;2
41637;A;3;1;2
31724;B;4;3;5
54197;B;4;3;5
62095;B;4;5;3
39079;A;3;1;2
21150;B;4;3;5
41135;A;3;1;2
6958;A;3;1;2
30103;B;4;5;3
80901;C;3;6;0
112906;A;3;1;2
31764;C;6;3;0
52965;A;1;2;3
26615;C;6;3;0
68398;A;3;1;2
10570;B;4;3;5
89280;B;4;3;5
81043;A;1;2;3
56514;A;3;2;1
11439;C;6;3;0
81048;A;1;3;2
79762;B;4;3;5
40766;B;4;3;5
25622;B;4;3;5
679;A;1;3;2
3553;B;4;5;3
73471;A;3;2;1
51140;B;4;3;5
82638;A;1;2;3
90191;B;4;3;5
24361;B;3;5;4
43406;A;1;2;3
58276;A;1;2;3
112944;B;4;3;5
107325;A;1;3;2
65823;B;3;5;4
49443;A;1;3;2
115439;C;6;3;0
34286;A;3;2;1
15215;C;6;3;0
32115;B;4;5;3
115516;C;6;3;0
29493;A;3;1;2
34778;A;3;1;2
28546;C;6;3;0
91005;A;3;1;2
84704;C;3;6;0
91496;B;4;5;3
110910;B;4;3;5
88082;B;4;5;3
88935;B;4;3;5
36414;A;1;2;3
14557;A;1;3;2
58508;B;4;5;3
110958;A;3;1;2
4984;B;4;3;5
46317;A;3;1;2
42018;B;4;3;5
83562;B;4;3;5
35039;B;4;3;5
80865;B;4;3;5
21347;A;3;2;1
10527;B;4;3;5
64215;A;3;1;2
9592;B;4;5;3
98178;B;3;4;5
84717;B;4;3;5
83649;A;1;3;2
2913;B;4;3;5
45443;B;4;3;5
47554;A;1;3;2
64680;B;4;3;5
100646;C;6;3;0
46388;A;1;2;3
28118;A;3;2;1
111697;A;3;1;2
53145;B;4;5;3
59576;B;3;4;5
64610;B;4;3;5
39445;A;1;2;3
114261;A;3;1;2
41498;A;1;2;3
38285;A;1;2;3
71006;A;3;1;2
12073;B;4;5;3
23200;B;3;5;4
72984;A;1;3;2
56586;B;4;5;3
21073;B;4;3;5
15423;B;4;3;5
107549;B;4;3;5
99230;C;3;6;0
56775;C;6;3;0
45910;C;6;3;0
82955;B;4;3;5
11208;B;4;3;5
82939;B;4;5;3
58236;C;6;3;0
72750;B;4;5;3
48134;A;1;3;2
115759;B;4;3;5
7698;A;3;1;2
28952;A;3;1;2
97334;B;4;5;3
50345;B;4;5;3
66348;A;3;1;2
11694;C;3;6;0
112441;C;6;3;0
41579;A;3;1;2
22908;A;1;2;3
67072;B;3;5;4
2801;A;1;2;3
83647;B;4;5;3
116178;B;4;5;3
86187;B;4;5;3
54238;A;3;2;1
88879;A;1;3;2
7469;A;3;2;1
33613;B;3;4;5
116286;B;3;4;5
103754;A;3;1;2
98953;A;1;3;2
107915;A;1;2;3
80941;C;6;3;0
36064;B;4;3;5
8004;B;4;3;5
17845;B;4;3;5
105230;A;3;1;2
99743;B;4;3;5
18984;A;3;1;2
61216;A;3;1;2
46907;A;1;2;3
83932;B;3;4;5
97631;C;6;3;0
455;B;3;4;5
67077;A;1;2;3
8749;B;4;3;5
64258;B;3;5;4
48965;B;4;3;5
45101;A;1;3;2
11006;A;3;1;2
95051;A;3;1;2
70357;B;3;5;4
111;A;1;3;2
43566;C;3;6;0
41623;B;4;3;5
112300;A;1;3;2
21315;B;4;3;5
99918;C;6;3;0
78740;C;6;3;0
31558;B;4;3;5
56116;B;3;4;5
25948;B;4;3;5
91107;B;4;3;5
103335;C;6;3;0
84256;A;1;3;2
95232;B;3;4;5
81949;C;6;3;0
91222;B;4;3;5
24101;C;6;3;0
111432;B;4;3;5
33295;A;3;2;1
43381;A;3;2;1
49260;B;4;5;3
52723;B;4;5;3
84502;A;1;3;2
56979;B;4;5;3
16493;A;3;1;2
16877;B;4;3;5
113306;B;4;5;3
29250;A;1;3;2
83652;B;4;3;5
101197;A;3;1;2
74253;A;3;1;2
104700;A;3;1;2
17861;A;3;1;2
100718;A;1;2;3
63269;B;3;4;5
15368;B;4;3;5
60230;C;6;3;0
45339;B;3;5;4
19219;B;4;3;5
43868;A;3;2;1
83408;A;1;3;2
104572;A;3;1;2
83000;B;4;3;5
37503;B;3;4;5
44502;B;4;5;3
35972;B;4;3;5
226;B;4;3;5
11456;B;3;5;4
116185;B;4;3;5
81736;B;4;5;3
81939;B;4;5;3
15593;C;6;3;0
75094;A;1;3;2
79929;A;3;2;1
108391;C;6;3;0
109002;A;3;1;2
102552;B;4;3;5
82884;B;4;5;3
50927;A;1;3;2
33841;A;3;1;2
107938;B;4;3;5
112529;B;4;3;5
27110;C;3;6;0
27815;B;3;5;4
90472;A;1;3;2
88277;C;6;3;0
54183;B;4;5;3
109792;A;1;2;3
32520;A;3;2;1
59361;B;4;5;3
21056;B;3;4;5
66334;B;4;5;3
39320;C;6;3;0
41366;B;4;5;3
21590;B;3;4;5
22517;A;3;1;2
111392;B;4;3;5
49267;B;4;5;3
74234;B;3;4;5
113903;A;3;1;2
56607;B;4;3;5
30307;B;4;3;5
20687;A;3;1;2
106103;B;4;5;3
3862;A;3;1;2
96161;B;3;5;4
28003;B;3;5;4
105920;C;6;3;0
107380;C;6;3;0
31597;C;6;3;0
90933;B;4;3;5
103657;A;3;2;1
51711;B;4;3;5
22194;B;4;3;5
57006;C;6;3;0
99094;B;3;4;5
36446;B;3;4;5
45054;B;4;3;5
8786;B;4;5;3
927;A;1;2;3
34445;B;4;5;3
95010;B;4;3;5
58143;A;1;2;3
108431;A;3;1;2
18250;C;6;3;0
65022;B;4;5;3
8844;C;3;6;0
9623;A;3;1;2
45786;B;4;3;5
57144;A;1;3;2
108569;C;6;3;0
99379;A;3;1;2
85920;C;3;6;0
54613;B;3;5;4
112247;A;1;3;2
81352;C;6;3;0
27672;B;3;5;4
84903;B;3;5;4
21491;A;3;1;2
68899;B;4;3;5
103237;A;1;3;2
69346;B;3;4;5
18115;A;1;3;2
4511;A;1;3;2
99097;B;4;3;5
84017;B;4;3;5
20265;A;1;3;2
81891;B;4;3;5
115250;A;1;3;2
39657;C;6;3;0
76798;B;3;5;4
43143;C;6;3;0
61194;A;1;3;2
64836;B;4;3;5
15235;A;3;1;2
29662;B;3;5;4
114203;A;1;3;2
1889;A;1;3;2
115094;C;6;3;0
25328;B;3;5;4
86306;B;3;5;4
39109;C;3;6;0
109579;A;3;1;2
2723;B;4;5;3
81693;B;4;5;3
107036;B;3;4;5
106533;B;4;3;5
104734;B;3;4;5
82089;B;4;5;3
27487;B;3;4;5
44869;A;3;1;2
70306;B;4;3;5
43216;A;3;2;1
60160;A;3;1;2
47129;B;4;3;5
63197;B;4;3;5
40332;A;1;3;2
69923;C;6;3;0
40305;B;4;3;5
54003;B;3;4;5
62150;B;4;5;3
47074;A;1;2;3
11523;C;6;3;0
113724;A;3;1;2
1585;A;1;2;3
71585;B;4;5;3
7393;B;4;3;5
31313;A;1;3;2
93515;B;4;3;5
69369;B;3;4;5
27637;A;1;3;2
109821;A;3;1;2
55203;B;4;3;5
109340;B;3;5;4
96908;B;4;3;5
87431;B;3;5;4
71463;B;3;4;5
40264;C;6;3;0
25583;B;4;5;3
38267;A;1;3;2
64323;C;6;3;0
51396;C;6;3;0
44550;A;1;2;3
53144;B;4;3;5
7728;C;6;3;0
74516;B;4;3;5
62585;B;3;4;5
50122;C;6;3;0
68412;B;3;4;5
55986;B;4;3;5
33864;A;3;2;1
31892;A;3;1;2
2503;C;6;3;0
111837;A;1;2;3
83155;B;4;3;5
7039;B;3;5;4
44155;A;3;1;2
19386;C;6;3;0
80281;B;4;3;5
84214;A;3;1;2
23661;C;6;3;0
86850;A;1;3;2
3268;B;4;3;5
48985;A;3;1;2
56818;A;3;1;2
97477;B;4;5;3
99719;C;6;3;0
25438;A;1;3;2
68586;B;4;3;5
5098;A;3;2;1
40427;B;4;3;5
45776;B;4;5;3
24417;A;1;2;3
9300;A;3;2;1
57653;B;4;3;5
47035;A;3;1;2
7792;A;1;3;2
95567;B;3;5;4
65094;B;4;5;3
15450;A;3;1;2
54837;A;1;3;2
91510;B;4;5;3
61351;B;3;5;4
41235;A;3;2;1
87638;A;1;3;2
68607;A;3;1;2
67967;B;4;3;5
36651;C;6;3;0
95757;B;4;3;5
2056;B;4;3;5
58991;C;6;3;0
29669;B;3;5;4
116064;B;4;3;5
106014;B;3;5;4
627;C;6;3;0
40265;B;4;5;3
62348;A;1;2;3
16297;B;3;5;4
67725;A;3;1;2
53129;B;4;3;5
9009;A;1;2;3
81537;B;4;3;5
95303;A;3;1;2
31154;B;4;5;3
72301;C;6;3;0
15809;B;3;5;4
85789;A;1;2;3
30185;A;3;1;2
79264;C;6;3;0
107917;A;1;3;2
85367;B;4;3;5
83739;A;1;3;2
9971;B;4;3;5
78466;A;3;1;2
25554;B;4;5;3
68822;A;3;1;2
12535;A;3;2;1
54806;B;4;3;5
22909;A;1;3;2
17625;B;3;4;5
11186;B;4;3;5
99392;B;4;3;5
97947;B;3;5;4
89631;A;1;2;3
58387;A;3;2;1
26216;B;3;5;4
58032;A;3;1;2
49503;C;6;3;0
85798;B;4;3;5
65993;B;4;3;5
83625;C;6;3;0
16502;C;3;6;0
54944;B;3;5;4
34332;C;6;3;0
88452;B;3;4;5
103461;A;3;1;2
58578;B;4;5;3
62130;B;4;5;3
69756;C;3;6;0
19978;B;3;5;4
37407;B;3;4;5
69842;B;3;4;5
97834;C;6;3;0
111000;B;4;3;5
70874;B;4;3;5
36906;B;4;5;3
101923;B;4;3;5
64531;B;3;4;5
37152;B;4;3;5
1383;A;1;3;2
94314;B;4;5;3
80046;B;4;3;5
5728;C;3;6;0
99203;B;4;5;3
21190;B;4;3;5
115268;B;3;5;4
22861;A;3;2;1
31192;A;3;2;1
60846;B;4;5;3
41092;A;3;2;1
3606;A;3;2;1
15722;C;6;3;0
92779;A;3;1;2
38358;A;3;1;2
20029;C;6;3;0
63662;B;4;5;3
99007;B;4;5;3
64626;A;3;2;1
11633;B;3;4;5
47395;A;1;3;2
19465;C;6;3;0
114183;B;4;3;5
110947;A;1;3;2
31129;A;3;1;2
101506;C;3;6;0
25711;C;6;3;0
111797;B;4;3;5
86496;A;1;3;2
13185;B;4;5;3
3183;B;4;5;3
25701;A;3;1;2
38011;B;3;4;5
3971;B;4;3;5
6546;B;4;3;5
79177;B;4;3;5
95519;A;1;3;2
36594;A;1;2;3
25974;A;3;1;2
89608;A;1;2;3
43872;B;4;3;5
63604;A;1;3;2
12394;A;3;2;1
38555;B;4;3;5
23008;B;3;4;5
97139;B;4;5;3
96692;B;4;3;5
47289;C;3;6;0
45284;B;4;3;5
49129;C;6;3;0
75564;B;4;3;5
49246;B;4;3;5
6204;B;4;3;5
15693;C;6;3;0
54559;A;3;2;1
108115;A;3;1;2
89676;C;3;6;0
31942;A;3;2;1
110;B;4;3;5
39066;B;4;5;3
56497;B;4;3;5
39833;B;4;3;5
33683;A;1;3;2
64483;B;3;4;5
89997;A;3;1;2
104266;A;3;1;2
2408;B;4;5;3
96081;C;3;6;0
49631;A;3;2;1
26700;A;3;2;1
1075;A;3;1;2
21370;B;4;3;5
47102;B;4;3;5
504;C;6;3;0
31717;A;3;1;2
6188;A;1;2;3
92508;B;4;3;5
23320;A;3;2;1
88114;A;3;1;2
72375;C;6;3;0
8211;B;4;5;3
91613;B;4;3;5
30892;A;3;1;2
56729;B;4;3;5
27480;B;3;4;5
108604;C;3;6;0
81229;B;3;5;4
83883;C;6;3;0
57349;A;3;1;2
110986;A;3;1;2
24433;B;4;3;5
103097;B;3;4;5
14679;B;3;4;5
39727;B;3;5;4
5197;A;3;1;2
114636;A;1;3;2
556;C;3;6;0
51641;B;4;5;3
73045;B;4;3;5
114303;B;4;3;5
43093;C;6;3;0
102548;B;4;3;5
20793;A;3;1;2
81628;B;4;3;5
92088;A;1;3;2
69354;A;1;3;2
17014;C;6;3;0
63270;C;6;3;0
51004;B;4;3;5
90954;A;3;1;2
103526;A;1;3;2
26766;B;3;5;4
944;A;3;2;1
44426;A;3;1;2
65253;A;3;1;2
90060;B;3;4;5
85916;B;4;5;3
59061;B;3;4;5
76528;A;3;1;2
79482;B;3;5;4
76059;A;3;1;2
28517;B;3;4;5
26694;B;4;3;5
52044;A;3;1;2
23974;C;6;3;0
12303;B;4;3;5
105687;C;3;6;0
100887;B;3;5;4
73684;B;4;3;5
40712;B;3;5;4
72804;B;4;3;5
114642;B;4;3;5
936;A;1;3;2
63693;C;3;6;0
104393;C;6;3;0
37506;C;3;6;0
83734;A;3;2;1
83769;A;3;1;2
23056;B;3;5;4
113662;A;3;1;2
89634;B;3;5;4
100263;B;4;3;5
65400;B;4;3;5
25613;A;3;1;2
17225;B;3;4;5
31335;C;6;3;0
55829;A;3;1;2
72690;B;4;3;5
21543;C;3;6;0
10850;A;3;1;2
31275;B;4;3;5
34227;B;3;4;5
68622;A;3;1;2
42979;B;4;3;5
6570;B;4;3;5
60875;B;3;5;4
25268;C;3;6;0
34082;B;4;3;5
82591;A;3;1;2
89572;A;3;2;1
71847;B;3;5;4
115848;B;4;3;5
101264;A;3;1;2
27786;B;4;3;5
89014;B;4;3;5
8443;C;3;6;0
78934;B;4;3;5
105333;B;4;5;3
41040;B;4;3;5
37259;B;4;3;5
100384;A;1;2;3
667;A;3;1;2
72036;A;1;3;2
17480;B;4;5;3
82155;A;3;2;1
115156;C;3;6;0
34461;B;3;4;5
38129;B;4;3;5
62533;A;1;3;2
81371;A;1;3;2
5527;A;3;1;2
33065;B;4;3;5
70723;A;3;1;2
39341;C;6;3;0
33163;A;1;3;2
45521;B;4;3;5
93851;B;4;5;3
50490;B;4;3;5
80619;B;4;3;5
48088;C;6;3;0
52191;B;4;3;5
27588;C;6;3;0
76317;A;3;2;1
102362;B;4;5;3
83434;B;3;4;5
40513;A;3;1;2
96873;B;4;3;5
85467;A;3;2;1
109914;A;1;3;2
38024;B;4;3;5
1291;B;3;4;5
76018;C;6;3;0
43697;B;4;3;5
2458;B;4;3;5
75179;B;4;3;5
56557;C;6;3;0
58606;B;4;3;5
65557;B;4;5;3
68823;A;3;1;2
96894;A;3;2;1
90273;C;3;6;0
25601;A;1;2;3
28455;A;3;1;2
31086;B;4;3;5
30383;A;3;2;1
3937;B;3;5;4
36279;A;1;2;3
105782;A;1;3;2
99531;B;4;3;5
102445;B;4;3;5
5615;C;6;3;0
27917;A;3;1;2
88038;A;3;2;1
75567;C;3;6;0
90196;B;4;3;5
46526;A;1;3;2
41272;C;6;3;0
108159;C;6;3;0
104687;A;1;3;2
42910;B;4;5;3
18059;B;4;3;5
107676;B;4;3;5
3607;B;4;3;5
110997;B;4;3;5
86750;A;1;3;2
29192;B;4;3;5
43506;A;1;3;2
50741;A;1;2;3
48460;A;3;1;2
90018;A;1;3;2
62811;A;3;1;2
42035;B;4;3;5
97957;B;4;3;5
108480;A;3;2;1
92963;A;3;1;2
19606;B;3;4;5
71595;A;3;1;2
4553;A;3;1;2
24689;B;4;5;3
102162;B;4;3;5
18413;B;4;5;3
106040;B;4;3;5
58314;B;4;3;5
35434;C;6;3;0
85898;B;4;5;3
70520;B;4;3;5
115713;B;4;3;5
75024;B;4;3;5
123;B;4;5;3
69914;C;6;3;0
73563;B;4;3;5
107041;B;4;3;5
55873;B;3;4;5
30725;A;3;1;2
18289;B;3;4;5
36332;A;3;2;1
90108;B;4;5;3
28927;A;1;2;3
110629;B;4;5;3
25142;B;3;4;5
7855;B;4;5;3
97593;B;4;5;3
99459;B;4;3;5
34064;B;4;3;5
45156;C;6;3;0
91061;A;3;1;2
97305;B;4;3;5
35966;B;4;5;3
59407;B;4;5;3
113925;B;3;4;5
106769;C;3;6;0
46408;A;3;1;2
69094;A;1;3;2
13519;C;6;3;0
99912;C;6;3;0
114429;C;6;3;0
83719;B;4;3;5
114101;B;3;5;4
11836;A;1;3;2
99050;C;6;3;0
60610;A;3;1;2
82315;B;4;3;5
112520;B;4;5;3
110501;A;3;1;2
46182;B;3;4;5
45324;B;3;4;5
29688;C;3;6;0
43902;A;1;3;2
20339;C;6;3;0
71235;A;3;2;1
76357;B;4;3;5
105015;A;1;2;3
86125;C;6;3;0
97376;B;4;3;5
35967;B;4;3;5
43973;B;4;5;3
92674;A;1;3;2
89805;C;3;6;0
28903;B;4;3;5
43834;A;3;1;2
88276;A;1;2;3
91403;A;1;3;2
74793;B;4;3;5
17510;B;3;5;4
89748;B;4;3;5
92894;B;4;3;5
55007;C;6;3;0
66496;B;4;5;3
29247;B;3;5;4
17505;B;4;3;5
3720;B;4;5;3
32618;C;6;3;0
34982;B;4;5;3
57610;A;1;3;2
15012;A;1;3;2
91170;B;3;5;4
16073;B;4;5;3
91842;C;6;3;0
13586;A;1;3;2
103190;B;3;4;5
95447;B;3;4;5
48320;A;3;2;1
36946;B;3;5;4
114256;B;3;5;4
81158;B;4;3;5
69368;A;3;2;1
110952;B;4;3;5
63335;A;3;2;1
50626;B;4;3;5
5634;B;4;3;5
18463;B;4;5;3
54617;A;3;2;1
61482;B;3;4;5
18039;C;6;3;0
11099;A;1;3;2
53339;A;3;1;2
75229;B;4;3;5
36267;B;3;5;4
44933;A;1;3;2
40521;B;4;5;3
105506;A;3;1;2
116163;B;4;3;5
30031;B;4;3;5
107537;B;3;5;4
44981;A;3;1;2
20634;B;4;5;3
95460;B;3;5;4
57871;C;6;3;0
21058;B;4;5;3
81823;A;1;2;3
35665;B;4;5;3
74024;B;4;3;5
17146;B;3;5;4
21306;A;3;1;2
58540;B;4;3;5
15204;A;1;2;3
110420;B;4;5;3
1268;C;6;3;0
95412;B;4;5;3
113652;B;4;5;3
110123;C;6;3;0
86752;A;1;3;2
116214;B;4;5;3
19262;C;6;3;0
58662;B;4;3;5
64730;B;4;3;5
19361;A;3;2;1
6715;C;6;3;0
17737;A;1;3;2
45263;A;3;1;2
101430;A;3;1;2
18405;B;4;3;5
98382;A;3;2;1
74086;C;6;3;0
91697;A;1;3;2
12626;A;3;2;1
80721;B;4;3;5
111871;B;4;5;3
8923;A;3;1;2
76343;A;3;2;1
16894;A;3;2;1
51371;A;3;2;1
72676;B;4;5;3
8144;B;4;3;5
85705;A;3;1;2
36796;A;3;2;1
38065;B;4;5;3
110545;A;3;1;2
35255;A;3;1;2
2807;B;4;5;3
61433;A;1;2;3
83788;A;3;1;2
25408;B;4;5;3
5883;A;1;3;2
71728;A;1;2;3
96616;B;4;3;5
24862;B;4;3;5
10666;B;3;5;4
54871;A;3;1;2
21780;B;3;5;4
99590;B;4;3;5
40689;A;1;2;3
90895;A;3;1;2
62619;B;3;5;4
86169;C;6;3;0
92962;A;3;1;2
106470;B;4;3;5
114305;B;4;3;5
86061;B;3;4;5
108886;A;3;1;2
33943;A;3;1;2
36127;A;1;3;2
40400;B;3;4;5
3152;B;4;3;5
98815;B;4;3;5
78417;B;3;5;4
28168;A;3;1;2
104431;B;4;5;3
101213;A;3;1;2
66663;B;4;5;3
68902;A;3;1;2
14718;A;3;2;1
40154;C;6;3;0
45161;A;3;1;2
41380;B;3;4;5
75281;B;4;5;3
113603;A;3;2;1
20690;A;1;3;2
28303;B;4;3;5
2504;A;1;3;2
20800;B;4;3;5
55061;B;4;3;5
87646;C;6;3;0
100434;B;4;5;3
60895;A;1;3;2
20863;B;3;5;4
64410;A;3;1;2
5086;B;4;3;5
102665;B;4;3;5
38498;C;3;6;0
76428;B;3;5;4
63545;B;4;3;5
80458;A;3;2;1
32054;B;4;5;3
24782;A;1;3;2
101417;B;3;4;5
103671;A;3;1;2
30772;A;1;3;2
49772;B;4;3;5
17552;B;3;5;4
12523;C;6;3;0
36348;B;4;3;5
51725;A;1;3;2
71770;B;4;3;5
35864;B;4;3;5
23973;B;4;5;3
54044;A;3;2;1
33380;B;4;3;5
16659;C;6;3;0
88800;B;4;5;3
93344;B;4;5;3
59807;B;4;3;5
46629;B;4;3;5
49506;A;3;2;1
15934;C;6;3;0
90330;A;1;2;3
49178;B;4;3;5
112403;B;3;5;4
21305;C;3;6;0
26997;C;6;3;0
107402;B;4;3;5
58127;A;1;2;3
7306;B;3;5;4
91319;C;6;3;0
38399;B;4;3;5
14424;B;4;5;3
101000;B;4;3;5
106357;B;3;4;5
104342;A;1;3;2
3471;A;1;3;2
84305;B;4;3;5
92881;B;3;5;4
106756;B;3;4;5
47360;B;3;4;5
30184;B;4;3;5
76688;B;3;4;5
43978;B;4;3;5
108044;A;3;1;2
65623;C;6;3;0
6963;C;3;6;0
14036;C;3;6;0
75789;C;6;3;0
83383;A;3;1;2
38835;B;4;5;3
68217;A;3;1;2
23483;A;1;3;2
105541;A;3;1;2
41421;A;3;2;1
36491;B;4;5;3
8311;B;4;5;3
96079;A;1;3;2
105893;A;3;2;1
74923;B;4;3;5
15822;B;3;4;5
42024;B;4;3;5
74855;A;1;3;2
40237;B;4;3;5
8593;B;3;5;4
98990;B;3;4;5
15727;B;4;5;3
42616;B;3;4;5
70812;B;4;5;3
22669;B;3;4;5
101528;B;4;5;3
72581;A;1;3;2
40725;A;1;3;2
112492;B;4;5;3
10532;A;1;2;3
95619;B;4;3;5
14293;B;4;3;5
80680;A;3;2;1
67142;B;4;5;3
115692;B;4;5;3
5318;A;1;3;2
106642;A;3;1;2
65653;A;1;2;3
48123;B;4;3;5
25721;A;3;1;2
57351;A;3;1;2
75616;A;1;2;3
102458;A;1;3;2
83951;A;1;2;3
91495;A;1;2;3
72771;B;4;3;5
108034;A;3;1;2
58644;C;6;3;0
9047;C;6;3;0
50989;B;4;3;5
64973;A;1;3;2
61295;C;3;6;0
102455;C;3;6;0
62655;A;1;2;3
30663;A;1;3;2
85031;B;4;3;5
110948;A;3;2;1
20517;B;3;4;5
46437;C;3;6;0
82535;C;6;3;0
33421;C;3;6;0
66305;A;3;1;2
99569;B;4;3;5
80851;C;3;6;0
19671;B;3;4;5
36493;B;3;4;5
68845;C;6;3;0
89953;A;1;3;2
21368;B;3;4;5
100454;A;1;2;3
73686;B;4;5;3
31517;B;4;5;3
60771;B;4;3;5
28422;A;3;1;2
7210;B;3;5;4
79272;B;4;3;5
32545;B;4;3;5
34908;B;4;3;5
59833;B;4;3;5
46075;A;3;1;2
48503;A;1;3;2
90456;A;1;3;2
23213;B;3;5;4
102149;B;3;5;4
93177;B;3;5;4
7722;C;3;6;0
80037;B;4;3;5
106732;B;3;4;5
9049;A;3;1;2
55830;C;6;3;0
91478;A;3;2;1
55030;C;3;6;0
34209;A;3;1;2
59994;A;1;3;2
53183;B;4;5;3
71367;B;3;4;5
66505;C;6;3;0
17649;B;4;3;5
109059;B;4;5;3
96044;B;4;5;3
43966;A;1;3;2
64899;C;6;3;0
99480;A;1;3;2
35945;A;3;1;2
78034;B;4;5;3
57707;B;4;3;5
70554;B;4;3;5
33145;A;1;2;3
70624;B;4;5;3
11987;B;4;5;3
60787;B;4;3;5
9467;A;3;2;1
60153;C;6;3;0
21925;B;4;3;5
5287;A;3;1;2
5560;A;3;1;2
115091;C;3;6;0
4326;A;3;1;2
65776;B;4;5;3
109559;A;1;3;2
103098;B;3;4;5
107476;A;1;2;3
53178;B;4;3;5
103094;B;3;5;4
22962;C;3;6;0
23108;A;3;2;1
68827;B;3;5;4
27409;A;3;1;2
62165;A;3;1;2
26424;B;4;3;5
52114;A;3;1;2
8206;A;1;2;3
93376;C;6;3;0
75373;B;3;5;4
34506;B;4;3;5
94857;B;4;3;5
17050;B;3;5;4
34868;B;3;5;4
5289;A;3;1;2
11659;B;4;3;5
15559;A;3;1;2
99542;B;4;3;5
18811;A;3;2;1
46732;A;3;2;1
59390;B;3;5;4
64752;B;4;3;5
52980;B;4;5;3
114703;B;4;3;5
36395;A;3;1;2
21455;B;3;5;4
12282;B;3;4;5
103797;C;6;3;0
106734;B;3;4;5
59110;C;3;6;0
16631;B;4;5;3
18826;B;4;3;5
109355;B;3;5;4
101464;B;4;5;3
93978;B;4;3;5
77379;A;1;3;2
111232;B;3;4;5
94904;C;6;3;0
28906;B;4;3;5
41600;B;4;3;5
51571;B;3;4;5
114174;B;4;3;5
24690;B;4;3;5
69373;A;1;3;2
18975;B;4;3;5
50636;B;4;3;5
114885;A;1;2;3
64865;C;6;3;0
68755;A;3;1;2
31639;A;3;2;1
77767;A;1;3;2
42370;B;4;3;5
106009;B;3;5;4
95441;A;3;1;2
3894;A;3;2;1
62462;A;1;3;2
2616;B;3;5;4
93790;B;4;5;3
37296;A;3;1;2
77076;B;4;3;5
35709;B;4;5;3
22464;A;3;1;2
111250;A;3;1;2
22300;B;4;3;5
112551;B;4;3;5
95687;A;3;2;1
34069;B;4;3;5
66952;B;4;3;5
110578;B;4;3;5
88329;B;4;3;5
68806;B;4;5;3
40286;A;3;2;1
31732;B;3;4;5
103492;B;3;4;5
88999;B;4;5;3
40406;C;6;3;0
50376;B;3;4;5
19424;C;6;3;0
62716;B;4;5;3
68382;B;4;3;5
93976;B;4;3;5
41927;B;4;5;3
76605;A;1;2;3
4336;B;3;5;4
46889;A;3;2;1
42935;A;3;2;1
73875;B;4;3;5
39009;B;4;3;5
72119;A;3;1;2
27404;C;6;3;0
98398;C;3;6;0
72979;A;3;1;2
52796;A;1;2;3
76477;A;1;3;2
17439;A;1;3;2
49670;B;4;5;3
87633;A;3;2;1
105851;B;3;4;5
3744;A;1;2;3
66191;B;4;3;5
100888;B;3;5;4
31561;C;6;3;0
65741;A;3;1;2
9143;C;6;3;0
58655;B;4;3;5
2164;B;3;4;5
27517;A;3;1;2
114496;B;4;3;5
18785;A;3;1;2
82662;B;4;3;5
53458;C;6;3;0
83637;B;3;5;4
43225;C;6;3;0
40279;B;3;5;4
19250;A;3;2;1
61213;B;3;5;4
22608;B;4;3;5
33274;B;4;3;5
49259;B;4;5;3
68451;A;3;1;2
10715;B;4;3;5
67274;A;1;2;3
63681;B;3;5;4
46409;B;3;4;5
110194;A;1;3;2
63263;B;3;4;5
68214;A;1;2;3
3030;A;3;2;1
66350;B;4;5;3
24183;B;3;4;5
95133;A;3;1;2
29718;A;1;2;3
59596;A;1;3;2
68278;A;3;1;2
47651;A;1;3;2
34368;A;1;3;2
114459;A;1;2;3
36465;B;3;4;5
64482;B;4;5;3
101799;A;1;3;2
14794;B;4;3;5
32552;A;3;1;2
88502;A;1;3;2
37215;B;4;3;5
42321;A;3;2;1
79065;B;3;5;4
98017;A;1;3;2
75037;C;6;3;0
58467;B;4;3;5
64513;A;1;3;2
81506;B;4;3;5
85061;A;1;2;3
100871;B;4;3;5
1230;A;1;2;3
67140;A;3;1;2
55563;B;4;3;5
50509;A;1;3;2
84136;B;4;3;5
2609;B;4;3;5
105250;B;4;3;5
71500;A;3;1;2
32287;B;4;3;5
27280;B;4;5;3
64058;B;3;5;4
55118;B;3;5;4
62367;C;6;3;0
67803;A;3;1;2
29432;A;3;2;1
9565;A;3;2;1
317;B;4;5;3
41582;B;3;4;5
1973;A;3;2;1
27619;B;4;3;5
85174;C;6;3;0
16394;B;4;3;5
56991;B;3;4;5
95221;B;3;4;5
2464;B;3;4;5
78434;B;3;4;5
62017;A;1;3;2
24792;A;1;3;2
82484;B;4;3;5
39524;B;4;3;5
83347;A;1;3;2
1680;A;1;3;2
88096;B;4;5;3
88186;B;3;4;5
58106;A;1;2;3
68640;B;4;3;5
35347;B;4;3;5
98935;A;3;1;2
77974;A;3;2;1
32852;B;4;5;3
19224;A;3;2;1
13223;B;4;3;5
4940;B;4;3;5
77064;B;4;3;5
49300;C;6;3;0
31778;A;3;1;2
7821;A;3;1;2
47877;A;3;1;2
52276;A;1;3;2
